"","gender","event","medal","abb","country","grp_id","type","year","guide"
"6181","Women","Singles TT6","Gold","FRA",NA,NA,"Table Tennis",1988,NA
"6182","Women","Singles TT6","Silver","SWE",NA,NA,"Table Tennis",1988,NA
"6183","Women","Singles TT6","Bronze","CHN",NA,NA,"Table Tennis",1988,NA
"6184","Women","Singles TT7","Gold","CHN",NA,NA,"Table Tennis",1988,NA
"6185","Women","Singles TT7","Silver","DEN",NA,NA,"Table Tennis",1988,NA
"6186","Women","Singles TT7","Bronze","FRG",NA,NA,"Table Tennis",1988,NA
"6187","Women","Singles TT open","Gold","CHN",NA,NA,"Table Tennis",1988,NA
"6188","Women","Singles TT open","Silver","BEL",NA,NA,"Table Tennis",1988,NA
"6189","Women","Singles TT open","Bronze","SWE",NA,NA,"Table Tennis",1988,NA
"6190","Women","Teams 2","Gold","SUI","Switzerland",2,"Table Tennis",1988,NA
"6191","Women","Teams 2","Bronze","FRG","FR Germany",2,"Table Tennis",1988,NA
"6192","Women","Singles 3","Gold","NED",NA,NA,"Table Tennis",1992,NA
"6193","Women","Singles 3","Silver","GER",NA,NA,"Table Tennis",1992,NA
"6194","Women","Singles 3","Bronze","HUN",NA,NA,"Table Tennis",1992,NA
"6195","Women","Singles 3","Bronze","GER",NA,NA,"Table Tennis",1992,NA
"6196","Women","Singles 4","Gold","GER",NA,NA,"Table Tennis",1992,NA
"6197","Women","Singles 4","Silver","GER",NA,NA,"Table Tennis",1992,NA
"6198","Women","Singles 4","Bronze","AUT",NA,NA,"Table Tennis",1992,NA
"6199","Women","Singles 4","Bronze","AUT",NA,NA,"Table Tennis",1992,NA
"6200","Women","Singles 5","Gold","GER",NA,NA,"Table Tennis",1992,NA
"6201","Women","Singles 5","Silver","SUI",NA,NA,"Table Tennis",1992,NA
"6202","Women","Singles 5","Bronze","ITA",NA,NA,"Table Tennis",1992,NA
"6203","Women","Singles 5","Bronze","HKG",NA,NA,"Table Tennis",1992,NA
"6204","Women","Singles 9","Gold","CHN",NA,NA,"Table Tennis",1992,NA
"6205","Women","Singles 9","Silver","CHN",NA,NA,"Table Tennis",1992,NA
"6206","Women","Singles 9","Bronze","JPN",NA,NA,"Table Tennis",1992,NA
"6207","Women","Singles 9","Bronze","BEL",NA,NA,"Table Tennis",1992,NA
"6208","Women","Open 1-5","Gold","GER",NA,NA,"Table Tennis",1992,NA
"6209","Women","Open 1-5","Silver","ITA",NA,NA,"Table Tennis",1992,NA
"6210","Women","Open 1-5","Bronze","USA",NA,NA,"Table Tennis",1992,NA
"6211","Women","Open 1-5","Bronze","HKG",NA,NA,"Table Tennis",1992,NA
"6212","Women","Open 6-10","Gold","BEL",NA,NA,"Table Tennis",1992,NA
"6213","Women","Open 6-10","Silver","CHN",NA,NA,"Table Tennis",1992,NA
"6214","Women","Open 6-10","Bronze","CHN",NA,NA,"Table Tennis",1992,NA
"6215","Women","Open 6-10","Bronze","JPN",NA,NA,"Table Tennis",1992,NA
"6216","Women","Teams 3","Gold","GER","Germany",2,"Table Tennis",1992,NA
"6217","Women","Teams 3","Silver","HUN","Hungary",2,"Table Tennis",1992,NA
"6218","Women","Teams 3","Bronze","IRL","Ireland",2,"Table Tennis",1992,NA
"6219","Women","Teams 5","Gold","HKG","Hong Kong",2,"Table Tennis",1992,NA
"6220","Women","Teams 5","Silver","GER","Germany",2,"Table Tennis",1992,NA
"6221","Women","Teams 5","Silver","GER","Germany",3,"Table Tennis",1992,NA
"6222","Women","Teams 5","Silver","GER","Germany",4,"Table Tennis",1992,NA
"6223","Women","Teams 5","Bronze","ITA","Italy",2,"Table Tennis",1992,NA
"6224","Women","Teams 5","Bronze","ITA","Italy",3,"Table Tennis",1992,NA
"6225","Women","Teams 5","Bronze","ITA","Italy",4,"Table Tennis",1992,NA
"6226","Women","Teams 10","Gold","CHN","China",2,"Table Tennis",1992,NA
"6227","Women","Teams 10","Silver","FRA","France",4,"Table Tennis",1992,NA
"6228","Women","Teams 10","Silver","FRA","France",5,"Table Tennis",1992,NA
"6229","Women","Teams 10","Silver","FRA","France",6,"Table Tennis",1992,NA
"6230","Women","Teams 10","Silver","FRA","France",7,"Table Tennis",1992,NA
"6231","Women","Teams 10","Bronze","NED","Netherlands",2,"Table Tennis",1992,NA
"6232","Women","Teams 10","Bronze","NED","Netherlands",3,"Table Tennis",1992,NA
"6233","Women","Teams 10","Bronze","NED","Netherlands",4,"Table Tennis",1992,NA
"6234","Women","Singles 1-2","Gold","FRA",NA,NA,"Table Tennis",1996,NA
"6235","Women","Singles 1-2","Silver","FRA",NA,NA,"Table Tennis",1996,NA
"6236","Women","Singles 1-2","Bronze","GER",NA,NA,"Table Tennis",1996,NA
"6237","Women","Singles 3","Gold","HUN",NA,NA,"Table Tennis",1996,NA
"6238","Women","Singles 3","Silver","GER",NA,NA,"Table Tennis",1996,NA
"6239","Women","Singles 3","Bronze","BEL",NA,NA,"Table Tennis",1996,NA
"6240","Women","Singles 4","Gold","USA",NA,NA,"Table Tennis",1996,NA
"6241","Women","Singles 4","Silver","GER",NA,NA,"Table Tennis",1996,NA
"6242","Women","Singles 4","Bronze","NED",NA,NA,"Table Tennis",1996,NA
"6243","Women","Singles 5","Gold","AUT",NA,NA,"Table Tennis",1996,NA
"6244","Women","Singles 5","Silver","MEX",NA,NA,"Table Tennis",1996,NA
"6245","Women","Singles 5","Bronze","GER",NA,NA,"Table Tennis",1996,NA
"6246","Women","Singles 5","Bronze","ITA",NA,NA,"Table Tennis",1996,NA
"6247","Women","Singles 6-8","Gold","BEL",NA,NA,"Table Tennis",1996,NA
"6248","Women","Singles 6-8","Silver","FRA",NA,NA,"Table Tennis",1996,NA
"6249","Women","Singles 6-8","Bronze","CHN",NA,NA,"Table Tennis",1996,NA
"6250","Women","Singles 9","Gold","CHN",NA,NA,"Table Tennis",1996,NA
"6251","Women","Singles 9","Silver","FRA",NA,NA,"Table Tennis",1996,NA
"6252","Women","Singles 9","Bronze","JPN",NA,NA,"Table Tennis",1996,NA
"6253","Women","Singles 10","Gold","FRA",NA,NA,"Table Tennis",1996,NA
"6254","Women","Singles 10","Silver","CZE",NA,NA,"Table Tennis",1996,NA
"6255","Women","Singles 10","Bronze","POL",NA,NA,"Table Tennis",1996,NA
"6256","Women","Open 1-5","Gold","GER",NA,NA,"Table Tennis",1996,NA
"6257","Women","Open 1-5","Silver","HKG",NA,NA,"Table Tennis",1996,NA
"6258","Women","Open 1-5","Bronze","AUT",NA,NA,"Table Tennis",1996,NA
"6259","Women","Open 1-5","Bronze","HKG",NA,NA,"Table Tennis",1996,NA
"6260","Women","Open 6-10","Gold","CHN",NA,NA,"Table Tennis",1996,NA
"6261","Women","Open 6-10","Silver","BEL",NA,NA,"Table Tennis",1996,NA
"6262","Women","Open 6-10","Bronze","FRA",NA,NA,"Table Tennis",1996,NA
"6263","Women","Open 6-10","Bronze","CHN",NA,NA,"Table Tennis",1996,NA
"6264","Women","Teams 3-5","Gold","GER","Germany",2,"Table Tennis",1996,NA
"6265","Women","Teams 3-5","Gold","GER","Germany",3,"Table Tennis",1996,NA
"6266","Women","Teams 3-5","Gold","GER","Germany",4,"Table Tennis",1996,NA
"6267","Women","Teams 3-5","Silver","HKG","Hong Kong",2,"Table Tennis",1996,NA
"6268","Women","Teams 3-5","Bronze","USA","United States of America",2,"Table Tennis",1996,NA
"6269","Women","Teams 3-5","Bronze","USA","United States of America",3,"Table Tennis",1996,NA
"6270","Women","Teams 6-10","Gold","CHN","China",2,"Table Tennis",1996,NA
"6271","Women","Teams 6-10","Silver","CZE","Czech Republic",2,"Table Tennis",1996,NA
"6272","Women","Teams 6-10","Bronze","FRA","France",2,"Table Tennis",1996,NA
"6273","Women","Teams 6-10","Bronze","FRA","France",3,"Table Tennis",1996,NA
"6274","Women","Singles 1-2","Gold","JOR",NA,NA,"Table Tennis",2000,NA
"6275","Women","Singles 1-2","Silver","FRA",NA,NA,"Table Tennis",2000,NA
"6276","Women","Singles 1-2","Bronze","GBR",NA,NA,"Table Tennis",2000,NA
"6277","Women","Singles 3","Gold","SVK",NA,NA,"Table Tennis",2000,NA
"6278","Women","Singles 3","Silver","JPN",NA,NA,"Table Tennis",2000,NA
"6279","Women","Singles 3","Bronze","GER",NA,NA,"Table Tennis",2000,NA
"6280","Women","Singles 4","Gold","GER",NA,NA,"Table Tennis",2000,NA
"6281","Women","Singles 4","Silver","GER",NA,NA,"Table Tennis",2000,NA
"6282","Women","Singles 4","Bronze","SUI",NA,NA,"Table Tennis",2000,NA
"6283","Women","Singles 5","Gold","CHN",NA,NA,"Table Tennis",2000,NA
"6284","Women","Singles 5","Silver","CHN",NA,NA,"Table Tennis",2000,NA
"6285","Women","Singles 5","Bronze","CZE",NA,NA,"Table Tennis",2000,NA
"6286","Women","Singles 6-8","Gold","CHN",NA,NA,"Table Tennis",2000,NA
"6287","Women","Singles 6-8","Silver","FRA",NA,NA,"Table Tennis",2000,NA
"6288","Women","Singles 6-8","Bronze","FRA",NA,NA,"Table Tennis",2000,NA
"6289","Women","Singles 9","Gold","FRA",NA,NA,"Table Tennis",2000,NA
"6290","Women","Singles 9","Silver","CHN",NA,NA,"Table Tennis",2000,NA
"6291","Women","Singles 9","Bronze","CHN",NA,NA,"Table Tennis",2000,NA
"6292","Women","Singles 10","Gold","CZE",NA,NA,"Table Tennis",2000,NA
"6293","Women","Singles 10","Silver","FRA",NA,NA,"Table Tennis",2000,NA
"6294","Women","Singles 10","Bronze","JPN",NA,NA,"Table Tennis",2000,NA
"6295","Women","Singles 11","Gold","HKG",NA,NA,"Table Tennis",2000,NA
"6296","Women","Singles 11","Silver","SVK",NA,NA,"Table Tennis",2000,NA
"6297","Women","Singles 11","Bronze","UKR",NA,NA,"Table Tennis",2000,NA
"6298","Women","Teams 1-3","Gold","FRA","France",2,"Table Tennis",2000,NA
"6299","Women","Teams 1-3","Silver","GER","Germany",2,"Table Tennis",2000,NA
"6300","Women","Teams 1-3","Bronze","NED","Netherlands",2,"Table Tennis",2000,NA
"6301","Women","Teams 4-5","Gold","CHN","China",2,"Table Tennis",2000,NA
"6302","Women","Teams 4-5","Silver","GER","Germany",2,"Table Tennis",2000,NA
"6303","Women","Teams 4-5","Bronze","TPE","Chinese Taipei",2,"Table Tennis",2000,NA
"6304","Women","Teams 4-5","Bronze","TPE","Chinese Taipei",3,"Table Tennis",2000,NA
"6305","Women","Teams 6-10","Gold","CHN","China",2,"Table Tennis",2000,NA
"6306","Women","Teams 6-10","Gold","CHN","China",3,"Table Tennis",2000,NA
"6307","Women","Teams 6-10","Gold","CHN","China",4,"Table Tennis",2000,NA
"6308","Women","Teams 6-10","Silver","CZE","Czech Republic",2,"Table Tennis",2000,NA
"6309","Women","Teams 6-10","Silver","CZE","Czech Republic",3,"Table Tennis",2000,NA
"6310","Women","Teams 6-10","Silver","CZE","Czech Republic",4,"Table Tennis",2000,NA
"6311","Women","Teams 6-10","Bronze","FRA","France",2,"Table Tennis",2000,NA
"6312","Women","Teams 6-10","Bronze","FRA","France",3,"Table Tennis",2000,NA
"6313","Women","Singles 1-2","Gold","FRA",NA,NA,"Table Tennis",2004,NA
"6314","Women","Singles 1-2","Silver","FRA",NA,NA,"Table Tennis",2004,NA
"6315","Women","Singles 1-2","Bronze","GBR",NA,NA,"Table Tennis",2004,NA
"6316","Women","Singles 3","Gold","SLO",NA,NA,"Table Tennis",2004,NA
"6317","Women","Singles 3","Silver","FRA",NA,NA,"Table Tennis",2004,NA
"6318","Women","Singles 3","Bronze","SVK",NA,NA,"Table Tennis",2004,NA
"6319","Women","Singles 4","Gold","GER",NA,NA,"Table Tennis",2004,NA
"6320","Women","Singles 4","Silver","ITA",NA,NA,"Table Tennis",2004,NA
"6321","Women","Singles 4","Bronze","GER",NA,NA,"Table Tennis",2004,NA
"6322","Women","Singles 5","Gold","CHN",NA,NA,"Table Tennis",2004,NA
"6323","Women","Singles 5","Silver","CHN",NA,NA,"Table Tennis",2004,NA
"6324","Women","Singles 5","Bronze","TPE",NA,NA,"Table Tennis",2004,NA
"6325","Women","Singles 6-8","Gold","CHN",NA,NA,"Table Tennis",2004,NA
"6326","Women","Singles 6-8","Silver","SWE",NA,NA,"Table Tennis",2004,NA
"6327","Women","Singles 6-8","Bronze","RUS",NA,NA,"Table Tennis",2004,NA
"6328","Women","Singles 9","Gold","CHN",NA,NA,"Table Tennis",2004,NA
"6329","Women","Singles 9","Silver","CHN",NA,NA,"Table Tennis",2004,NA
"6330","Women","Singles 9","Bronze","FRA",NA,NA,"Table Tennis",2004,NA
"6331","Women","Singles 10","Gold","POL",NA,NA,"Table Tennis",2004,NA
"6332","Women","Singles 10","Silver","CZE",NA,NA,"Table Tennis",2004,NA
"6333","Women","Singles 10","Bronze","CHN",NA,NA,"Table Tennis",2004,NA
"6334","Women","Teams 1-3","Gold","FRA","France",2,"Table Tennis",2004,NA
"6335","Women","Teams 1-3","Gold","FRA","France",3,"Table Tennis",2004,NA
"6336","Women","Teams 4-5","Gold","CHN","China",2,"Table Tennis",2004,NA
"6337","Women","Teams 4-5","Gold","CHN","China",3,"Table Tennis",2004,NA
"6338","Women","Teams 4-5","Silver","TPE","Chinese Taipei",2,"Table Tennis",2004,NA
"6339","Women","Teams 4-5","Bronze","JOR","Jordan",2,"Table Tennis",2004,NA
"6340","Women","Teams 4-5","Bronze","JOR","Jordan",3,"Table Tennis",2004,NA
"6341","Women","Teams 6-10","Gold","CHN","China",2,"Table Tennis",2004,NA
"6342","Women","Teams 6-10","Gold","CHN","China",3,"Table Tennis",2004,NA
"6343","Women","Teams 6-10","Gold","CHN","China",4,"Table Tennis",2004,NA
"6344","Women","Teams 6-10","Silver","POL","Poland",2,"Table Tennis",2004,NA
"6345","Women","Teams 6-10","Silver","POL","Poland",3,"Table Tennis",2004,NA
"6346","Women","Teams 6-10","Silver","POL","Poland",4,"Table Tennis",2004,NA
"6347","Women","Teams 6-10","Bronze","FRA","France",2,"Table Tennis",2004,NA
"6348","Women","Teams 6-10","Bronze","FRA","France",3,"Table Tennis",2004,NA
"6349","Women","Teams 6-10","Bronze","FRA","France",4,"Table Tennis",2004,NA
"6350","Women","Singles 1-2","Gold","CHN",NA,NA,"Table Tennis",2008,NA
"6351","Women","Singles 1-2","Silver","ITA",NA,NA,"Table Tennis",2008,NA
"6352","Women","Singles 1-2","Bronze","ITA",NA,NA,"Table Tennis",2008,NA
"6353","Women","Singles 3","Gold","CHN",NA,NA,"Table Tennis",2008,NA
"6354","Women","Singles 3","Silver","SVK",NA,NA,"Table Tennis",2008,NA
"6355","Women","Singles 3","Bronze","SLO",NA,NA,"Table Tennis",2008,NA
"6356","Women","Singles 4","Gold","CHN",NA,NA,"Table Tennis",2008,NA
"6357","Women","Singles 4","Silver","SRB",NA,NA,"Table Tennis",2008,NA
"6358","Women","Singles 4","Bronze","KOR",NA,NA,"Table Tennis",2008,NA
"6359","Women","Singles 5","Gold","CHN",NA,NA,"Table Tennis",2008,NA
"6360","Women","Singles 5","Silver","CHN",NA,NA,"Table Tennis",2008,NA
"6361","Women","Singles 5","Bronze","GER",NA,NA,"Table Tennis",2008,NA
"6362","Women","Singles 6-7","Gold","RUS",NA,NA,"Table Tennis",2008,NA
"6363","Women","Singles 6-7","Silver","RUS",NA,NA,"Table Tennis",2008,NA
"6364","Women","Singles 6-7","Bronze","NED",NA,NA,"Table Tennis",2008,NA
"6365","Women","Singles 8","Gold","FRA",NA,NA,"Table Tennis",2008,NA
"6366","Women","Singles 8","Silver","SWE",NA,NA,"Table Tennis",2008,NA
"6367","Women","Singles 8","Bronze","CHN",NA,NA,"Table Tennis",2008,NA
"6368","Women","Singles 9","Gold","CHN",NA,NA,"Table Tennis",2008,NA
"6369","Women","Singles 9","Silver","CHN",NA,NA,"Table Tennis",2008,NA
"6370","Women","Singles 9","Bronze","TUR",NA,NA,"Table Tennis",2008,NA
"6371","Women","Singles 10","Gold","POL",NA,NA,"Table Tennis",2008,NA
"6372","Women","Singles 10","Silver","CHN",NA,NA,"Table Tennis",2008,NA
"6373","Women","Singles 10","Bronze","CHN",NA,NA,"Table Tennis",2008,NA
"6374","Women","Teams 1-3","Gold","CHN","China",2,"Table Tennis",2008,NA
"6375","Women","Teams 1-3","Silver","ITA","Italy",2,"Table Tennis",2008,NA
"6376","Women","Teams 1-3","Silver","ITA","Italy",3,"Table Tennis",2008,NA
"6377","Women","Teams 1-3","Silver","ITA","Italy",4,"Table Tennis",2008,NA
"6378","Women","Teams 1-3","Bronze","FRA","France",2,"Table Tennis",2008,NA
"6379","Women","Teams 1-3","Bronze","FRA","France",3,"Table Tennis",2008,NA
"6380","Women","Teams 1-3","Bronze","FRA","France",4,"Table Tennis",2008,NA
"6381","Women","Teams 4-5","Gold","CHN","China",2,"Table Tennis",2008,NA
"6382","Women","Teams 4-5","Gold","CHN","China",3,"Table Tennis",2008,NA
"6383","Women","Teams 4-5","Gold","CHN","China",4,"Table Tennis",2008,NA
"6384","Women","Teams 4-5","Silver","GER","Germany",2,"Table Tennis",2008,NA
"6385","Women","Teams 4-5","Bronze","JOR","Jordan",2,"Table Tennis",2008,NA
"6386","Women","Teams 4-5","Bronze","JOR","Jordan",3,"Table Tennis",2008,NA
"6387","Women","Teams 6-10","Gold","CHN","China",2,"Table Tennis",2008,NA
"6388","Women","Teams 6-10","Gold","CHN","China",3,"Table Tennis",2008,NA
"6389","Women","Teams 6-10","Gold","CHN","China",4,"Table Tennis",2008,NA
"6390","Women","Teams 6-10","Silver","POL","Poland",2,"Table Tennis",2008,NA
"6391","Women","Teams 6-10","Bronze","FRA","France",2,"Table Tennis",2008,NA
"6392","Women","Teams 6-10","Bronze","FRA","France",3,"Table Tennis",2008,NA
"6393","Women","Teams 6-10","Bronze","FRA","France",4,"Table Tennis",2008,NA
"6394","Women","Singles Classes 1-2","Gold","CHN",NA,NA,"Table Tennis",2012,NA
"6395","Women","Singles Classes 1-2","Silver","ITA",NA,NA,"Table Tennis",2012,NA
"6396","Women","Singles Classes 1-2","Bronze","FRA",NA,NA,"Table Tennis",2012,NA
"6397","Women","Singles Class 3","Gold","SWE",NA,NA,"Table Tennis",2012,NA
"6398","Women","Singles Class 3","Silver","AUT",NA,NA,"Table Tennis",2012,NA
"6399","Women","Singles Class 3","Bronze","SVK",NA,NA,"Table Tennis",2012,NA
"6400","Women","Singles Class 4","Gold","CHN",NA,NA,"Table Tennis",2012,NA
"6401","Women","Singles Class 4","Silver","SRB",NA,NA,"Table Tennis",2012,NA
"6402","Women","Singles Class 4","Bronze","KOR",NA,NA,"Table Tennis",2012,NA
"6403","Women","Singles Class 5","Gold","CHN",NA,NA,"Table Tennis",2012,NA
"6404","Women","Singles Class 5","Silver","CHN",NA,NA,"Table Tennis",2012,NA
"6405","Women","Singles Class 5","Bronze","SWE",NA,NA,"Table Tennis",2012,NA
"6406","Women","Singles Class 6","Gold","RUS",NA,NA,"Table Tennis",2012,NA
"6407","Women","Singles Class 6","Silver","UKR",NA,NA,"Table Tennis",2012,NA
"6408","Women","Singles Class 6","Bronze","UKR",NA,NA,"Table Tennis",2012,NA
"6409","Women","Singles Class 7","Gold","NED",NA,NA,"Table Tennis",2012,NA
"6410","Women","Singles Class 7","Silver","RUS",NA,NA,"Table Tennis",2012,NA
"6411","Women","Singles Class 7","Bronze","UKR",NA,NA,"Table Tennis",2012,NA
"6412","Women","Singles Class 8","Gold","CHN",NA,NA,"Table Tennis",2012,NA
"6413","Women","Singles Class 8","Silver","FRA",NA,NA,"Table Tennis",2012,NA
"6414","Women","Singles Class 8","Bronze","SWE",NA,NA,"Table Tennis",2012,NA
"6415","Women","Singles Class 9","Gold","CHN",NA,NA,"Table Tennis",2012,NA
"6416","Women","Singles Class 9","Silver","TUR",NA,NA,"Table Tennis",2012,NA
"6417","Women","Singles Class 9","Bronze","CHN",NA,NA,"Table Tennis",2012,NA
"6418","Women","Singles Class 10","Gold","POL",NA,NA,"Table Tennis",2012,NA
"6419","Women","Singles Class 10","Silver","CHN",NA,NA,"Table Tennis",2012,NA
"6420","Women","Singles Class 10","Bronze","CHN",NA,NA,"Table Tennis",2012,NA
"6421","Women","Singles Class 11","Gold","HKG",NA,NA,"Table Tennis",2012,NA
"6422","Women","Singles Class 11","Silver","HKG",NA,NA,"Table Tennis",2012,NA
"6423","Women","Singles Class 11","Bronze","RUS",NA,NA,"Table Tennis",2012,NA
"6424","Women","Teams Classes 1-3","Gold","CHN","China",2,"Table Tennis",2012,NA
"6425","Women","Teams Classes 1-3","Silver","KOR","Korea",2,"Table Tennis",2012,NA
"6426","Women","Teams Classes 1-3","Silver","KOR","Korea",3,"Table Tennis",2012,NA
"6427","Women","Teams Classes 1-3","Bronze","GBR","Great Britain",2,"Table Tennis",2012,NA
"6428","Women","Teams Classes 4-5","Gold","CHN","China",4,"Table Tennis",2012,NA
"6429","Women","Teams Classes 4-5","Gold","CHN","China",5,"Table Tennis",2012,NA
"6430","Women","Teams Classes 4-5","Gold","CHN","China",6,"Table Tennis",2012,NA
"6431","Women","Teams Classes 4-5","Gold","CHN","China",7,"Table Tennis",2012,NA
"6432","Women","Teams Classes 4-5","Silver","SWE","Sweden",2,"Table Tennis",2012,NA
"6433","Women","Teams Classes 4-5","Bronze","KOR","Korea",2,"Table Tennis",2012,NA
"6434","Women","Teams Classes 6-10","Gold","CHN","China",2,"Table Tennis",2012,NA
"6435","Women","Teams Classes 6-10","Gold","CHN","China",3,"Table Tennis",2012,NA
"6436","Women","Teams Classes 6-10","Gold","CHN","China",4,"Table Tennis",2012,NA
"6437","Women","Teams Classes 6-10","Silver","TUR","Turkey",2,"Table Tennis",2012,NA
"6438","Women","Teams Classes 6-10","Silver","TUR","Turkey",3,"Table Tennis",2012,NA
"6439","Women","Teams Classes 6-10","Bronze","POL","Poland",2,"Table Tennis",2012,NA
"6440","Women","Teams Classes 6-10","Bronze","POL","Poland",3,"Table Tennis",2012,NA
"6441","Women","Teams Classes 6-10","Bronze","POL","Poland",4,"Table Tennis",2012,NA
"6442","Women","Singles Class 1-2","Gold","CHN",NA,NA,"Table Tennis",2016,NA
"6443","Women","Singles Class 1-2","Silver","KOR",NA,NA,"Table Tennis",2016,NA
"6444","Women","Singles Class 1-2","Bronze","ITA",NA,NA,"Table Tennis",2016,NA
"6445","Women","Singles Class 3","Gold","CHN",NA,NA,"Table Tennis",2016,NA
"6446","Women","Singles Class 3","Silver","CHN",NA,NA,"Table Tennis",2016,NA
"6447","Women","Singles Class 3","Bronze","SWE",NA,NA,"Table Tennis",2016,NA
"6448","Women","Singles Class 4","Gold","SRB",NA,NA,"Table Tennis",2016,NA
"6449","Women","Singles Class 4","Silver","CHN",NA,NA,"Table Tennis",2016,NA
"6450","Women","Singles Class 4","Bronze","SRB",NA,NA,"Table Tennis",2016,NA
"6451","Women","Singles Class 5","Gold","CHN",NA,NA,"Table Tennis",2016,NA
"6452","Women","Singles Class 5","Silver","CHN",NA,NA,"Table Tennis",2016,NA
"6453","Women","Singles Class 5","Bronze","KOR",NA,NA,"Table Tennis",2016,NA
"6454","Women","Singles Class 6","Gold","CRO",NA,NA,"Table Tennis",2016,NA
"6455","Women","Singles Class 6","Silver","GER",NA,NA,"Table Tennis",2016,NA
"6456","Women","Singles Class 6","Bronze","UKR",NA,NA,"Table Tennis",2016,NA
"6457","Women","Singles Class 7","Gold","NED",NA,NA,"Table Tennis",2016,NA
"6458","Women","Singles Class 7","Silver","TUR",NA,NA,"Table Tennis",2016,NA
