"","gender","event","medal","athlete","abb","country","grp_id","type","year","guide"
"16633","Men","Singles 6","Bronze","STROMSTEDT Peter","SWE",NA,NA,"Table Tennis",1992,NA
"16634","Men","Singles 6","Bronze","LUNDSTEEN Kai","DEN",NA,NA,"Table Tennis",1992,NA
"16635","Men","Singles 7","Gold","GLIKMAN Zeev","ISR",NA,NA,"Table Tennis",1992,NA
"16636","Men","Singles 7","Silver","KURFESS Thomas","GER",NA,NA,"Table Tennis",1992,NA
"16637","Men","Singles 7","Bronze","WOLLMERT Jochen","GER",NA,NA,"Table Tennis",1992,NA
"16638","Men","Singles 7","Bronze","VOSSEN Matheus","NED",NA,NA,"Table Tennis",1992,NA
"16639","Men","Singles 8","Gold","SEIDENFELD Mitchell","USA",NA,NA,"Table Tennis",1992,NA
"16640","Men","Singles 8","Silver","SUZUKI Kenichi","JPN",NA,NA,"Table Tennis",1992,NA
"16641","Men","Singles 8","Bronze","MAISSENBACHER Werner","GER",NA,NA,"Table Tennis",1992,NA
"16642","Men","Singles 8","Bronze","FUJII Hiroshi","JPN",NA,NA,"Table Tennis",1992,NA
"16643","Men","Singles 9","Gold","JOKINEN Kimmo","FIN",NA,NA,"Table Tennis",1992,NA
"16644","Men","Singles 9","Silver","KNABE Manfred","GER",NA,NA,"Table Tennis",1992,NA
"16645","Men","Singles 9","Bronze","ZIJDA Rein","NED",NA,NA,"Table Tennis",1992,NA
"16646","Men","Singles 9","Bronze","GAROFALO Thierry","FRA",NA,NA,"Table Tennis",1992,NA
"16647","Men","Singles 10","Gold","GERKE Michael","GER",NA,NA,"Table Tennis",1992,NA
"16648","Men","Singles 10","Silver","DE LA BOURDONNAYE Gilles","FRA",NA,NA,"Table Tennis",1992,NA
"16649","Men","Singles 10","Bronze","GOELLER Thomas","AUT",NA,NA,"Table Tennis",1992,NA
"16650","Men","Singles 10","Bronze","AGUDO Enrique","ESP",NA,NA,"Table Tennis",1992,NA
"16651","Men","Open 1-5","Gold","TISSERANT Guy","FRA",NA,NA,"Table Tennis",1992,NA
"16652","Men","Open 1-5","Silver","DEMPSEY Michael","USA",NA,NA,"Table Tennis",1992,NA
"16653","Men","Open 1-5","Bronze","MANDL Franz","AUT",NA,NA,"Table Tennis",1992,NA
"16654","Men","Open 1-5","Bronze","HATTON Daniel","FRA",NA,NA,"Table Tennis",1992,NA
"16655","Men","Open 6-10","Gold","JOKINEN Kimmo","FIN",NA,NA,"Table Tennis",1992,NA
"16656","Men","Open 6-10","Silver","GERKE Michael","GER",NA,NA,"Table Tennis",1992,NA
"16657","Men","Open 6-10","Bronze","DE LA BOURDONNAYE Gilles","FRA",NA,NA,"Table Tennis",1992,NA
"16658","Men","Open 6-10","Bronze","AGUDO Enrique","ESP",NA,NA,"Table Tennis",1992,NA
"16659","Women","Singles 3","Gold","PAARDEKAM Jolanda","NED",NA,NA,"Table Tennis",1992,NA
"16660","Women","Singles 3","Silver","BARTHEIDEL Monika","GER",NA,NA,"Table Tennis",1992,NA
"16661","Women","Singles 3","Bronze","SASVARINE Ilona","HUN",NA,NA,"Table Tennis",1992,NA
"16662","Women","Singles 3","Bronze","LAMSBACH Ruth","GER",NA,NA,"Table Tennis",1992,NA
"16663","Women","Singles 4","Gold","SIKORA Monika","GER",NA,NA,"Table Tennis",1992,NA
"16664","Women","Singles 4","Silver","WENINGER Christiane","GER",NA,NA,"Table Tennis",1992,NA
"16665","Women","Singles 4","Bronze","WITSCHNIG Susanne","AUT",NA,NA,"Table Tennis",1992,NA
"16666","Women","Singles 4","Bronze","KIRCHMAIR Gabriele","AUT",NA,NA,"Table Tennis",1992,NA
"16667","Women","Singles 5","Gold","ROOSEN Gisela","GER",NA,NA,"Table Tennis",1992,NA
"16668","Women","Singles 5","Silver","ZAUGG Rosa","SUI",NA,NA,"Table Tennis",1992,NA
"16669","Women","Singles 5","Bronze","NARDELLI Maria","ITA",NA,NA,"Table Tennis",1992,NA
"16670","Women","Singles 5","Bronze","FUNG Yuet Wah","HKG",NA,NA,"Table Tennis",1992,NA
"16671","Women","Singles 9","Gold","ZHANG Xiao","CHN",NA,NA,"Table Tennis",1992,NA
"16672","Women","Singles 9","Silver","YANG Yi","CHN",NA,NA,"Table Tennis",1992,NA
"16673","Women","Singles 9","Bronze","NURUKI Michiyo","JPN",NA,NA,"Table Tennis",1992,NA
"16674","Women","Singles 9","Bronze","BORRE Ingrid","BEL",NA,NA,"Table Tennis",1992,NA
"16675","Women","Open 1-5","Gold","WENINGER Christiane","GER",NA,NA,"Table Tennis",1992,NA
"16676","Women","Open 1-5","Silver","NARDELLI Maria","ITA",NA,NA,"Table Tennis",1992,NA
"16677","Women","Open 1-5","Bronze","TERRANOVA Terese","USA",NA,NA,"Table Tennis",1992,NA
"16678","Women","Open 1-5","Bronze","FUNG Yuet Wah","HKG",NA,NA,"Table Tennis",1992,NA
"16679","Women","Open 6-10","Gold","BORRE Ingrid","BEL",NA,NA,"Table Tennis",1992,NA
"16680","Women","Open 6-10","Silver","ZHANG Xiao","CHN",NA,NA,"Table Tennis",1992,NA
"16681","Women","Open 6-10","Bronze","YANG Yi","CHN",NA,NA,"Table Tennis",1992,NA
"16682","Women","Open 6-10","Bronze","NURUKI Michiyo","JPN",NA,NA,"Table Tennis",1992,NA
"16683","Men","Teams 1","Gold","KANG Seong Hoon","KOR","Korea",1,"Table Tennis",1992,NA
"16684","Men","Teams 1","Gold","LEE Hae Gon","KOR","Korea",2,"Table Tennis",1992,NA
"16685","Men","Teams 1","Silver","ROSENAST Hans","SUI","Switzerland",1,"Table Tennis",1992,NA
"16686","Men","Teams 1","Silver","ZUMKEHR Rolf","SUI","Switzerland",2,"Table Tennis",1992,NA
"16687","Men","Teams 1","Bronze","ESSBACH Dieter","GER","Germany",1,"Table Tennis",1992,NA
"16688","Men","Teams 1","Bronze","KIRCHHOFF Ralf","GER","Germany",2,"Table Tennis",1992,NA
"16689","Men","Teams 2","Gold","HAJEK Rudolf","AUT","Austria",1,"Table Tennis",1992,NA
"16690","Men","Teams 2","Gold","SCHARF Gerhard","AUT","Austria",2,"Table Tennis",1992,NA
"16691","Men","Teams 2","Silver","KIM Kyung Mook","KOR","Korea",1,"Table Tennis",1992,NA
"16692","Men","Teams 2","Silver","PARK Hyun Sang","KOR","Korea",2,"Table Tennis",1992,NA
"16693","Men","Teams 2","Bronze","HASSLER Bruno","GER","Germany",1,"Table Tennis",1992,NA
"16694","Men","Teams 2","Bronze","SPERLING Helmut","GER","Germany",2,"Table Tennis",1992,NA
"16695","Men","Teams 2","Bronze","Finland","GER","Germany",3,"Table Tennis",1992,NA
"16696","Men","Teams 3","Gold","EVANS Phillip","GBR","Great Britain",1,"Table Tennis",1992,NA
"16697","Men","Teams 3","Gold","RAWSON James","GBR","Great Britain",2,"Table Tennis",1992,NA
"16698","Men","Teams 3","Gold","ROBINSON Neil","GBR","Great Britain",3,"Table Tennis",1992,NA
"16699","Men","Teams 3","Silver","DORR Werner","GER","Germany",1,"Table Tennis",1992,NA
"16700","Men","Teams 3","Silver","KOLB Rainer","GER","Germany",2,"Table Tennis",1992,NA
"16701","Men","Teams 3","Bronze","HATTON Daniel","FRA","France",1,"Table Tennis",1992,NA
"16702","Men","Teams 3","Bronze","PEETERS Michel","FRA","France",2,"Table Tennis",1992,NA
"16703","Men","Teams 3","Bronze","Korea","FRA","France",3,"Table Tennis",1992,NA
"16704","Men","Teams 4","Gold","HO Sum Tak","HKG","Hong Kong",1,"Table Tennis",1992,NA
"16705","Men","Teams 4","Gold","WONG Yin Biu","HKG","Hong Kong",2,"Table Tennis",1992,NA
"16706","Men","Teams 4","Silver","GUSTAVSSON Jan-Krister","SWE","Sweden",1,"Table Tennis",1992,NA
"16707","Men","Teams 4","Silver","JOHANSSON Joergen","SWE","Sweden",2,"Table Tennis",1992,NA
"16708","Men","Teams 4","Bronze","ALTENBURG Gunter","GER","Germany",1,"Table Tennis",1992,NA
"16709","Men","Teams 4","Bronze","HUHN Winfried","GER","Germany",2,"Table Tennis",1992,NA
"16710","Men","Teams 4","Bronze","Belgium","GER","Germany",3,"Table Tennis",1992,NA
"16711","Men","Teams 5","Gold","KREIDEL Thomas","GER","Germany",1,"Table Tennis",1992,NA
"16712","Men","Teams 5","Gold","WEBER Karl-Heinz","GER","Germany",2,"Table Tennis",1992,NA
"16713","Men","Teams 5","Silver","JANG Choon Bae","KOR","Korea",1,"Table Tennis",1992,NA
"16714","Men","Teams 5","Silver","KIM So Boo","KOR","Korea",2,"Table Tennis",1992,NA
"16715","Men","Teams 5","Silver","UM Tae Hyung","KOR","Korea",3,"Table Tennis",1992,NA
"16716","Men","Teams 5","Bronze","IP Sui Lam","HKG","Hong Kong",1,"Table Tennis",1992,NA
"16717","Men","Teams 5","Bronze","KWONG Kam Shing","HKG","Hong Kong",2,"Table Tennis",1992,NA
"16718","Men","Teams 5","Bronze","Austria","HKG","Hong Kong",3,"Table Tennis",1992,NA
"16719","Men","Teams 6","Gold","LUNDSTEEN Kai","DEN","Denmark",1,"Table Tennis",1992,NA
"16720","Men","Teams 6","Gold","NIELSEN Brian","DEN","Denmark",2,"Table Tennis",1992,NA
"16721","Men","Teams 6","Silver","SCHMIDT Rainer","GER","Germany",1,"Table Tennis",1992,NA
"16722","Men","Teams 6","Silver","STELZNER Winfried","GER","Germany",2,"Table Tennis",1992,NA
"16723","Men","Teams 6","Bronze","KARLSSON Mattias","SWE","Sweden",1,"Table Tennis",1992,NA
"16724","Men","Teams 6","Bronze","STROMSTEDT Peter","SWE","Sweden",2,"Table Tennis",1992,NA
"16725","Men","Teams 8","Gold","FUJII Hiroshi","JPN","Japan",1,"Table Tennis",1992,NA
"16726","Men","Teams 8","Gold","SUZUKI Kenichi","JPN","Japan",2,"Table Tennis",1992,NA
"16727","Men","Teams 8","Silver","HUGLOW Peter","SWE","Sweden",1,"Table Tennis",1992,NA
"16728","Men","Teams 8","Silver","LARSSON Thomas","SWE","Sweden",2,"Table Tennis",1992,NA
"16729","Men","Teams 8","Silver","VESTLING Mikael","SWE","Sweden",3,"Table Tennis",1992,NA
"16730","Men","Teams 8","Bronze","HOPE David","GBR","Great Britain",1,"Table Tennis",1992,NA
